67662;"великие нации гордятся своими достижениями , а никчемные - - своими унижениями .";1
68503;"зачем напиваться и ползать , если можно курнуть и взлететь !";1
69903;"я щелкунчик - мышиный король ! , - воскликнул он и щелкнул мышкой";2
71500;"- а если я расскажу вике , что ты с какой - то курвой за ручку гуляешь ? - дебил ! это вика !";1
71867;"mодуль скиапарелли перед запуском освятили ? нет ? и вот результат !";1
74079;"на фотографиях Укупника со своим пуделем , сам Укупник путается , где кто .";1
75251;"для природы не важно , что ты сеешь , важно - чем удобряешь .";1
79550;"светлое будущее . - вот , внучек , ты гречку на бутерброд намазываешь , а мы её ложками ели . . .";1
80537;"мы все тут из одного класса - млекопитающих . . . Михаил Сорокин";1
80754;"не в каждой бочке найдется свой диоген , но в каждой найдется своя затычка .";1
81202;"а когда Джоли и питт разведутся , негритят отпустят на свободу ?";0
84883;"не повести печальнее для мэрии , чем повесть об утраченном доверии . . .";1
85033;"когда у правителей открывается второе дыхание , никому не остается кислорода на первое .";1
87746;"— да не девка я ! . . поп я , поп . . . — поздно , батюшка , расслабьтесь . . .";1
88869;"не беспокойтесь о грядущих трудностях . позаботьтесь , как до них дожить .";1
89676;"бариста это специалист по варке кофе , но как же он растворился ?";1
90054;"ваша шея выполнила недопустимую операцию и будет свёрнута . . .";2
47;"опрос на fоntаnкa . ru готовы ли вы свистеть ? - только когда вижу красивых девушек - только когда вижу путина - я спортивный судья - я мастер художественного свиста - плохая примета , денег не будет - если партия прикажет побеждает с большим отрывом второй вариант ответа .";1
130;"врезается в джип тонированная волга , из джипа выходит браток , смотрит нифига не видно кто за рулем , берет биту и начинает волгу долбить , боковое стекло осыпается , а там начальник ГИБДД сидит . браток наклоняется : — о , здрасте , а я тут стучу , стучу , не знаю кому деньги за аварию отдать . . .";1
231;"новость на lеnta . ru : - Дмитрий Медведев , призывая губернаторов перенять опыт Гонконга по отключению света после десяти часов вечера , говорил лишь о рекламной подсветке , пояснил помощник президента рф аркадий дворкович . комментарий : - это большой прогресс : теперь всю ночь , - мы тоже гонконг !";1
373;"СМИ стало известно , для чего Елена Батурина задержалась в полицейском участке лондона : после 6 часов трудных торгов она его приватизировала . а на следующий день полицейские пожаловались : они обнаружили себя изнасилованными в грубой , циничной форме .";1
451;"смотрел передачу про негров в африке . так вот у них за самую тяжелую работу платят в день один доллар итого в месяц 30 . солдат великой российской армии получает 10 долларов в месяц . так вот я хочу понять к каким существам относится судя по зарплате великий российский солдат ?";1
483;"врач — пациенту : — вы должны немедленно сесть на строжайшую диету , есть только постное мясо , отказаться от сладкого , хлебобулочных изделий , никакого алкоголя , сигарет , кофе , прекратить сексуальные контакты . . . да , и самое главное — больше радуйтесь жизни , дорогой !";1
636;"Леонид хлыновский захлебнулся говном будучи укушенным в член толстым котиком сёмой и целый выпуск ан . ру был человеческим . но на второй день сдохло от омерзения в 2 раза больше офисных петухов , осилив двойную норму высеров юмориста .";1
1200;"д16 сегодня иду в школу и вижу , как малолетние мрази , в луже топят котенка , я подошла и за волосы их оттощила , со словами " вы что делаете изверги ! ? вы понимаете это живое существо ! " они тупо заржали и убежали . . . котенка принесла домой ) теперь живет у меня ) стыдно , то что наше поколение детей , вырастают извергами !";1
1346;"Янукович после бегства из Киева ночует в гостинице Украина ( в москве ) , фамилия нового руководителя Крыма - - аксенов , как у писателя - - автора книги остров крым . и вы после этого хотите сказать , что мир не театр , а у путина нет чувства юмора ?";1
1407;"российские ученые сформулировали закон Пузикова - способность родственников крупнейших казнокрадов в нужный момент становиться невидимыми для работников скр и мвд , причем не только в видимой области спектра , но даже в уф и ик диапазонах . не исключается , что некоторые из них нечувствительны и к ук рф .";1
1423;"начат выпуск украинского аналога куклы Барби - оксаны . в комплект входят : её друг мыкола , хата , летняя кухня , два гектара огорода , лопата , грабли , отрава для колорадских жуков .";1
1432;"а представьте , как зомби - апокалипсис выглядит со стороны зомби : благодаря счастливой случайности они начинают существовать как вид , эволюционируют , учатся собираться в группы , расселяются по новым территориям в поисках корма… а потом приходят какие - то мужики с пушками — и все , конец цивилизации .";1
2117;"за 2 тысячи долларов сторож зоопарка не только вошел в клетку к тигру , но и совал ему в пасть свою руку , ногу , голову и еще кой что . ведь 2 штуки баксов – это хорошие деньги , если учесть что на 30 кг дешевой свинины , которые он скормил предварительно тигру , ушло лишь 200 долларов .";1
2235;"турецкое правительство потребовало создать международную комиссию , чтобы расследовать , почему США построили 2 небоскреба , которые помешали полету самолета с мирной гумантарной миссией Аль - Каиды 11 сентября 2001 - го года .";1
2390;"мулла спрашивает раввина : - а как по - вашему , правда , что шахид попадает в рай и получает там 72 девственницы ? - правда , - отвечает раввин , - но вскоре он сам сбегает в ад от 144 разгневанных фурий : от 72 вошедших во вкус молодых женщин и от 72 тещ , дочерям которых он испортил райскую жизнь . доляков .";0
2543;"уважаемые граждане ! обладателя пяти оскаров , трех золотых глобусов , победителя канского фестиваля и призера многих других кинофестивалей , черно белый , немой фильм — артист , россияне смогут посмотреть на всех веб - камерах избирательных участков 4 марта 2012 года !";2
3148;"вчера патруль милиции задержал возле московского детского сада № 143 подозрительную пожилую женщину , наблюдавшую за детьми . доставленная в отделение задержанная предъявила паспорт на имя Пугачевой Аллы Борисовны и пояснила , что высматривала себе будущего мужа .";1
3458;"в одной адвокатской конторе на стене висит картина , наиболее точно отражающая сущность данной профессии : двое мужиков спорят , кому принадлежит корова , один тянет ее за рога , другой - за хвост , а адвокат в это время спокойно себе доит эту самую корову . . .";1
3513;"жена с маленьким сыном возвращается из черноморского отпуска и рассказывает мужу , который оставался дома , как прошел отпуск : - ой , у нас была такая хорошая компания , просто не поверишь - был даже один герой советского союза ! на что сынок замечает : - герой то герой , а один спать боялся !";1
3718;"не зря у нас премьером Медведев ! все правительство одни медведи - спит по полгода , а если попытаться разбудить недовольно орет , делать ничего не умеет кроме как ломать , сосет лапу бюджета , любит воровать мед у тружеников - пчел и танцует только когда хозяин дернет за кольцо";1
3903;"яков Моисеевич Рабинович читает в газете вечерняя одесса : молодёжная сборная Украины по футболу вчера в тяжелейшей борьбе вырвала очко у лихтенштейна . - боже мой , вот молодёжь пошла - бедному еврею уже и на улицу не выйти !";2
4251;"новости техники : следующее поколение навигаторов адаптированных для России будет строить маршрут с учетом возможного движения задним ходом по полосе встречного движения , а для крупных городов - по коридорам первых этажей зданий . пока не решена проблема информирования о пробках при таком движении .";1
4457;"как заявил министр , если человек приходит в магазин и видит , что стоит легальная и качественная водка за 89 рублей , а рядом ( ха - ха ! ) поддельная и суррогатная водка за 40 рублей , то он , не сомневаясь , возьмёт качественную . . . . примерно так думает , по мнению министра , алкаш , помирающий с похмелья , утром в магазине .";1
4690;"Виталий милонов предложил ввести удостоверения на право управления велосипедами . а представьте , как , наверное , тяжело его родным : чтобы пользоваться туалетом и ванной - сдаёшь зачет по экономии воды , чтобы включать электроприборы - экзамен по электробезопасности . . .";1
4692;"когда жители воронежской области узнали , что Владимир путин пообещал выделить южной Осетии 10 миллиардов рублей , а Юрий лужков пообещал заново выстроить цхинвали , они обратились с просьбой к президенту Грузии Михаилу Саакашвили побомбить немножко и воронежскую область .";1
5071;"доктор - ай болит пожарник - ай горит мент - ай свистит шофер - ай рулит политик - ай пиздит повар - ай тошнит пилот - ай летит палач - ай казнит певец - ай визжит фигурист - ай скользит футболист - ай лежид . . .";1
6337;"адекватность - это всего лишь тщательно контролируемое безумие .";1
6985;"рецепт русского мира - возьмите море обещаний , три короба вранья , две дивизии десантников , одну пятую колонну , добавьте побольше пудры для западных мозгов и подогрейте вторжением войск в соседнюю страну . потом удалите всех недовольных , включите пресс спецслужб и наслаждайтесь своим идиотизмом";1
7229;"ангела Меркель отказалась приехать на 9 мая и принять участие в параде победы . . . в частном разговоре канцлер сообщила что в ее возрасте она просто не готова чтобы ее пронесли по красной площади , а потом еще и бросили на ступени мавзолея .";1
7653;"пентагон : иран начал производство ракеты , которые умеют летать в обход Чехии и польши . поэтому мы вынуждены разместить свои средства про и ПВО в норвегии , финляндии , эстонии , латвии , литве , украине , грузии , азербайджане , Казахстане и монголии , чтобы не дать им пролететь мимо";1
8291;"глава Минобороны рф Анатолий сердюков 20 апреля сообщил , что переведет срочников на пятидневную рабочую неделю . отличие от трудового кодекса лишь в том , что нарушающие правила службы или плохо выполняющие свои обязанности будут не уволены , а лишены увольнения .";1
8657;"я конечно не лох , но подскажите , где ремонтируют пылесосы кирби ? ! !";1
8698;"фраза нам нужны амбициозные , мотивированные сотрудники , готовые стать единой креативной командой во имя успеха компании в переводе с офисного на русский означает будем выплачивать минималку , а остальное - в конверте , с задержкой на полгода , если повезет .";1
8706;"чтобы устраивить громкие проверки безопасности , и узнавать катастрофическое положение предприятий в разных отраслях экономики , решено и дальше использовать взрывы и аварии . на ближайшее будущее запланированы ЧП в сельском хозяйстве , жкх , госавтоинспекциии и в кремле .";1
8829;"- а - а - а ! оживший кисель ! ! ! - успокойся , придурок , это медуза !";1
8998;"стоит на остановке девушка с длинной тонкой белой сигаретой во рту и по карманам шарит . я как истинный джентльмен поднёс ей зажигалку . девушка с круглыми глазами секунды три смотрела на идиота , который пытался поджечь ей палочку от чупа - чупса ."
9281;"- какой у вас прожиточный минимум ? - ну , учитывая то , что я не женат , где - то раз в неделю ."
9319;"вопрос армянскому радио : почему на розыгрыши от лапши быстрого приготовления нет призов от продукции аррle ? ответ : основная масса потребителей ролтона уже пользуется последними версиями айфонов и айпадах и не нуждается в данных девайсах ."
9745;"что такое международное разделение труда ? германия выпускает двигатель для автомобиля , Швеция - колеса , Италия - кузов , Швейцария - электронику , Россия - горючее , франция все это собирает , Китай выпускает покупателей этого автомобиля , а Америка деньги для его покупки ."
9909;"в связи с наступившим мировым финансовым кризисом , западные топ - менеджеры отказываются от вознаграждений и бонусов , японские топ - менеджеры совершают харакири . российские топ - менеджеры , находясь на пересечении востока и запада , выбрали свой путь : они отказались от харакири ."
10583;"я похудел на 50 килограмм по методике милявской , отправил 1000 писем счастья , верю в конец света 2012 , пробую обыграть онлайн - казино и увеличить пенис на 30 сантиметров . а сегодня из архивов КГБ узнал всё о своей фамилии : оказывается , все мои предки были долбоёбами ."
10773;"новости борьбы : следователи привлекли к исследованию исследователей и , в рамках борьбы с коррупцией , установили ее истоки . оказывается , еще за много столетий до начала борьбы с коррупцией , в тульской области уже были умельцы , которые , одной левой , проводили по документам блох как ювелирно - подкованных боевых коней . . ."
10775;"сегодня во время перекрытия тверской улицы на встречу проезжающим кортежам на коленях выполз на проезжую часть крестьянин фёдор жуков и начал кланяться проезжающим кортежам . основными просьбами его были восстановление крепостного права и возвращение царя"
10950;"если вам неожиданно позвонил старый друг , который , оказывается , проездом в вашем городе и скоро заедет к вам в гости , вы помчались за пузырем и закусью , а жена срочно моется и меняет нижнее белье - у вас в семье на вечер совершенно разные планы ."
11067;"везет мужик девушку из далекого села в город , останавливается возле леса , выходит из машины , копается в моторе , а потом и говорит : - ну все , двигатель сломался , прийдется тут ночевать . она : - слышишь , дядя , давай быстро переночуем и дальше поедем ?"
12590;"если посмотреть мультфильм " красавица и чудовище " задом наперёд , то получится история о девушке , которая вышла замуж за прекрасного принца , потом довела его своей любовью и превратила в ужасное чудовище , после всего этого сбежала к отцу и жила долго и счастливо ."
12852;"теперь я турок - не козак эрудит № 1 всея СНГ Анатолий Вассерман строго объявил руководству украины : если оно войдёт в ассоциацию с ес , его еврейский мозг утечёт в Россию – он из украинцев , лба не перекрестивши , перейдёт в русские , поменяв украинское гражданство на российское ."
13449;"один очень заядлый рыбак , оказавшись на месте преступления , схватил преступника , но тот вырвался и убежал . давая милиции описание сорвавшегося бандита , рыбак утверждал , что тот был в три с половиной метра ростом и весом килограммов триста ."
13837;"- слышь , верблюд , отсюда далеко до хургады ? - раз плюнуть ."
14486;"следователь , услышав от директора мельницы заявление , что вороны поклевали 500 кг зерна , долго смеялся и завёл уголовное дело . приняв пояснения вице мэра о порче крыши бакланами , он взял энциклопедию , внимательно почитал и подсказал , какой именно вид бакланов указать в объяснительной ."
15680;"департамент экономической разведки ЦРУ подслушивал телефоны , считал на суперкомпьютерах и даже похищал чиновников минсельхоза , но так и не понял , почему выращивать помидоры в Голландии с ее многовековым дефицитом земли , мерзким климатом и дорогой рабочей силой оказывается дешевле , чем в России ."
15739;"nокia tune - звонок у тебя , а спохватывается весь трамвай . . ."
16734;"если с введением поправок в пдд возможности эвакуаторов действительно расширятся ( и им будет позволено игнорировать требования дорожной разметки и почти всех знаков , а также разрешено ездить по трамвайным путям встречного направления и разворачиваться на автомагистралях ) - логичным станет ездить на эвакуаторе ."
16744;"в Австрии в вене к Евровидению установили светофоры для гей - меньшинств как символ толерантности . Москва давно уже может дать сто очков вперед - на кутузовском для пидарасов есть целая выделенная полоса чтоб ездили с мигалками ."
17193;"новость : каждый десятый полицейский отказался сдавать тест на наркотики : 30 % объяснили причину отказа , что им не по кайфу чего - то сдавать ; 30 % , что им просто в лом ; 30 % сказали о нежелании потому как их пробивает на жуткий хафчик ; 10 % заявили , что подсаживаться на измену они не собираются ."
19210;"бедные наши беглые олигархи , что их ожидает на чужбине : скучные австрийские замки , мрачные лондонские туманы , постоянные проигрыши в казино Монте - Карло и вечная тоска по родине , которая их тоже никогда не забудет ."
19941;"и ежегодно 13 сентября программисты надевают драные джинсы и майки с надписью intеl inside , собираются в парке горького , разбивают ребром ладони клавиатуры и ломают об голову lсd - мониторы . кавказцы прячут калькуляторы и закрывают лавки ."
20367;"из источника а известно , что доставка одного грамма груза на мкс обходится налогоплательщикам в 30 - 35 долларов . несложный подсчет показывает , что если космонавты справят все свои надобности перед полетом , то это позволит сэкономить казне около 2000 долларов в расчете на одного космонавта ."
21620;"лишний раз убедился , что сербы - братский народ . . . заголовок в газете : серб убил акулу - людоеда в шарм эль шейхе , прыгнув в состоянии алкогольного опьянения с высокого трамплина поздней ночью , и попав ей пяткой точно по голове"
21677;"бабушка , торгующая семечками , подманила клиентов тем , что подсыпала в семечки героин . ее спалили на том , что голуби рядом стоящие , обсуждали квантовую теорию поля и азиатский фондовый рынок ."
21930;"в РПЦ заявили , что в ближайшее время проведут тщательный анализ произошедшего с российским спутником на предмет выявления некачественного молебна , окропления святой водой , крестного хода , чтобы впредь не допускать подобных провалов в отечественном космосе ."
22166;"после чуда майданного освобождения вона вернулась жить в харьковскую больницу : условия в её домашних королевских хоромах оказались гораздо хуже . да и к тому же её поколачивает очередной бойфренд 33 - летней дочери жужи , никак не может простить тюремное прошлое ."
22695;"основные пункты антикризисного плана российского правительства : - снизить цену на водку ; - запретить ввоз в страну всего , что может служить закуской ; - увеличить производство дешёвой лапши на уши ; - разрешить народу ругаться матом ."
23808;"сообщение кубинской прессы : . . . . . сегодня из страны были высланы десятки сотрудников некоммерческих организаций из сша , ведущих пропаганду борьбы со спидом , устраивавших публичные лекции и семинары . мы поняли из их лекций главное - спид распространяют граждане США и приняли незамедлительные меры ."
23835;"очень грамотно поступили в свое время наши власти , сосредоточив здравоохранение и социалку в руках одного министра . тот быстро сообразил , что увеличение продолжительности жизни россиян разоряет подведомственный ему пенсионный фонд , и , естественно , делает все возможное , чтобы этого не допустить . . ."
24435;"из новостей : по мнению экспертов , ракета - носитель протон - м со спутниками глонасс - м после запуска отклонилась от заданной траектории на 8 градусов из - за допущенных ошибок в математическом обеспечении полетного задания а чего вы хотите , отменив в школах астрономию и введя православие ? ракета ёбнулась об небесный свод !"
24521;"зовет Вовочка юлю домой и трахает на диване . заходят в комнату родители и их первые мысли мама - как они лежат им же не удобно дедушка - хорошо хоть внук дома не по улицам шляется папа - как ебет весь в отца юля - при родителях трахает значит любит вовочка - доебался родня мерещится"
25922;"бог в течении шести дней сотворил землю , воздвиг горы , залил моря , океаны , насажал травы , деревьев , ну там животных , птиц , рыб , насекомых всяких разных конечно и на седьмой день глянув на все это с небес изрек : - заебись ! и тут такое началось ."
26992;"все атомы нашего организма улетят в космос в процессе распада солнечной системы , чтобы обрести вечную жизнь в виде массы или энергии . вот чему нужно учить детей , а не рассказывать им сказки об ангелах и воссоединении с умершей бабушкой на небесах . © каролин порко , астроном"
27091;"разделение украинского электората на 2009 год . за Ющенко – интеллигенция , за Януковича – быдло , блатари , шпана и «гуляй поле» , за Тимошенко – феминистки и лесбиянки , за тигипко – сторожа и сантехники , за яценюка – сексменьшинства израиля , за Симоненко – бомжи и зоофилы , остальные голосуют сами за себя…"
27576;"- что вам помогает быть толерантным ? - уголовный кодекс ."
28697;"если кто - то на вас ругается , злится или обижается - задавите его своим позитивом ."
28750;"цитата : аргументируя необходимость оставить мигалки , первый зампред профильного думского комитета по госстроительству и конституционному законодательству Александр москалец ( «единая россия» ) заявил , . . . что деятельность ряда должностных лиц просто не попадает под понятие неотложности» ."
28962;"за годы пребывания на своем посту лужков действительно навел в Москве порядок , обеспечил спокойную жизнь москвичей – честно поделив городскую территорию между отдельными преступными группировками . Олег бутаев , Ганновер"
28983;"уэйсон болт на последней своей стометровке проиграл , так как упал . врач объяснил это тем , что перед забегом спортсмен 40минут вынужден был стоять ждать старта . как ещё он мог объяснить , что даже у уникального американского допинга есть срок действия , и через 40 минут спортсмену уже нужна новая порция ."
29290;"в результате скрупулезного расследования ФБР установило , что организатором терактов был Усама бен ладен , заказчиком - саддам хусейн , исполнителями - кубинские арабы , действовашие по поручению фиделя кастро , которые прошли летную подготовку в России и были вооружены пластиковыми ножами югославского производства ."
29312;"сочинский макдональдс . - свободный мангал ! свободный мангал !"
29823;"похоже , президентские выборы - 2018 комплектуются так же , как новогоднее тв - шоу : - новая русская бабка ( собчак ) ; - вечный исполнитель одних и тех же старых песен ( зюганов ) ; - клоун - хулиган ( жириновский ) . и только в самом финале появится настоящая примадонна . . ."
29901;"если бы передача спокойной ночи , малыши выходила на нтв , она отлично вписалась бы в формат канала . ее сюжет был бы в том , что хрюша крадет у Степашки капусту , а оксана , как сотрудник МВД расследует это дело со своей служебной собакой филей ."
29928;"парк зарядье явно переплюнет зенит - арену по масштабам воровства . в Питере после уничтожения бакланов поводов для распила бюджета почти не осталось . а вот уникальные мхи и лишайники , занесенные в красную книгу , можно высаживать на московский асфальт бесконечно ."
31411;"землятресение 9 баллов в центре токио - гибель 300 человек пожары торфяников в 100км от Москвы - гибель 58000 человек если в целях предотвращения стихии в Москве вводят налог на кондиционеры и очистители воздуха , то почему в Японии не вводят налог на каски , а во время эпидемии холеры на Гаити налог на маски ? ? ?"
32298;"после того , как в аэропорту Нью - Йорка был зарегистрирован 2986 - й шпион , в Домодедово 1456 - й , а в транзитной зоне вены скопилось 567 человек , госдеп сша , совместно с мид рф , объявили , что халява с бесплатными перелетами и трансферами шпионов закончилась и все шпионы должны приобретать билеты в обычном режиме ."
33664;"все эти 8 лет я пахал , как раб на галерах – с утра до ночи , и делал это с полной отдачей сил , сказал ввп . и с грустью про себя подумал но так и не выдал тех , кто украл с этого судна дизельные двигатели , приватизировал цистерны с топливом и продал последний парус - превратив его в галеру . . ."
34073;"туземцы из дикого африканского племени с интересом наблюдают за тем , как туристы кушают экзотическое блюдо , которое приготовили для них из всяких мерзких червей и насекомых . - кажется , белые люди поверили в то , что пробуют нашу национальную пищу и мы тоже будем есть эту гадость ."
34298;"бывший заключенный петров , купив диплом , проработал учителем пения в школе всего месяц , до первой проверки . зато на городском смотре художественной самодеятельности хор этой школы за проникновенное исполнение песни владимирский централ получил приз зрительских симпатий !"
35432;"в нынешнем кризисе виноваты ( в порядке убывания вины ) : америка , европа , украина , саудовская аравия , лихие 90 - е , немцов , каспаров , навальный , интернет , цб , правительство , депутаты . а великий президент пупырь - вообще не при делах ."
35458;"полный восторга от знакомства с силиконовой долиной , президент распорядился готовить документы на переименование Сколково в силиколково . шварценегер , находившийся неподалеку , счел это весьма удачным ходом , но предложил более оттенить инновационный дух зачинания , дав , к примеру , ему название нью - силики ."
35831;"продажные адвокаты требовали всего лишь признать подсудимую невиновной , но честные и неподкупные прокуроры были суровы и неумолимы - по их требованию Васильеву не только признали великомученницей , причислили к лику святых , но и перечислили на её расчётный счёт годовой бюджет тверской области . . . на сдачу . . ."
38339;"у свиней так : толстеешь - сожрут . вот бы нам вместо диеты такая мотивация ."
39489;"для того чтобы почти полностью восстановить мировую гармонию в нашем квартале , вернуть любящим парам ужин при свечах , оторвать детей от компьютера , а их родителей - от телевизора , полного чернухи , потребовалась всего лишь одна небольшая техническая ошибка электрика местного жэка сидорова . . ."
39729;"- человеку приснилось , что он миллиардер , у него есть все : шикарные машины , прекрасные женщины , роскошные виллы , слава , уважение , почет и тому подобное . ну , кто же захочет возвращаться из этого сна ? – этими словами профессор начал доклад о новой гипотезе причин возникновения летаргического сна ."
39849;"если включить венитилятор в режим легкий бриз , воду в раковине , так , чтоб потихоньку журчала , положить щепотку опилок или небольшой кусочек дерева на сковородку и включить плиту на несколько минут , удобно сесть и закрыть глаза , можно не ездить на природу пока глаза закрыты ."
